1632, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
2015/7/10,15:15:00,3793.6,4164.8,3764.2,4131.6,1254467
2015/7/13,15:15:00,4092.4,4246.8,4054.2,4060.8,1841169
2015/7/14,15:15:00,4069.2,4109.6,3900,3950,1854653
2015/7/15,15:15:00,3956.8,3967.6,3706.2,3733.2,1943492
2015/7/16,15:15:00,3704.4,3974.4,3607.2,3845.6,2465940
2015/7/17,15:15:00,3868.2,4151.6,3851.4,4062.6,2217278
2015/7/20,15:15:00,4079.8,4092.6,3843.8,3919.8,2035183
2015/7/21,15:15:00,3915,4021.2,3841.8,3938.8,2206775
2015/7/22,15:15:00,3936.2,3966.6,3839,3916.6,1769380
2015/7/23,15:15:00,3914.2,4202,3905.8,4167.2,1894038
2015/7/24,15:15:00,4175.2,4189.4,3954.6,3988.6,2014626
2015/7/27,15:15:00,3982.2,3992.8,3626.4,3626.4,1814080
2015/7/28,15:15:00,3599.6,3728.8,3538.4,3631.8,2348390
2015/7/29,15:15:00,3661.8,3804.2,3583.8,3798.2,2178765
2015/7/30,15:15:00,3796.4,3799.2,3563.6,3627.6,2356133
2015/7/31,15:15:00,3622.4,3753.4,3585.2,3662,2039295
2015/8/3,15:15:00,3635.2,3640.4,3534,3588.2,1358406
2015/8/4,15:15:00,3587.6,3832.8,3587.4,3797.8,1626132
2015/8/5,15:15:00,3798.4,3806.4,3692.8,3716,1561653
2015/8/6,15:15:00,3687.2,3816.8,3653.6,3727,1997252
2015/8/7,15:15:00,3726,3906,3726,3827.8,2083566
2015/8/10,15:15:00,3837.6,4070,3837.6,4013,1882454
2015/8/11,15:15:00,4028.6,4038,3965.4,3980.2,1898543
2015/8/12,15:15:00,3965,4025,3933.8,3941.6,2121004
2015/8/13,15:15:00,3950.8,4003.8,3900.6,3984.2,1902632
2015/8/14,15:15:00,3991.2,4034.8,3945.8,3961.2,1969916
2015/8/17,15:15:00,3949.8,3958.6,3866.8,3941,1824052
2015/8/18,15:15:00,3952.6,3978,3571,3660,2349411
2015/8/19,15:15:00,3646.4,3764.4,3570.6,3703.6,2524743
2015/8/20,15:15:00,3695.2,3720,3585.4,3610,2287290
2015/8/21,15:15:00,3588.4,3621,3404.8,3458.8,2505858
2015/8/24,15:15:00,3376.2,3376.2,3117.6,3117.6,1400381
